,Celula,Defo0,P0,DP0,S0,DS0,M0,Defo10,P10,DP10,S10,DS10,M10,Defo20,P20,DP20,S20,DS20,M20,Area,Clase
0,A04_R01,"[0.05856011 0.03846334 0.08840648 0.08094855 0.12898912 0.112474
 0.10941012 0.11308817 0.12047399 0.11129916 0.15051512 0.13506959
 0.12436854 0.11784005 0.12138327 0.115979   0.10090862 0.07019055
 0.11849724 0.11760909 0.11204976 0.09925255 0.08979879 0.07770768
 0.06202889 0.03854222 0.08411328 0.09733507 0.09622185 0.08176484
 0.06290989 0.04269624 0.02408889 0.01324889 0.00602222 0.00180667
 0.         0.02682763 0.05365526 0.0820275  0.0820275  0.06571987
 0.03724539 0.01091502 0.         0.         0.         0.
 0.         0.         0.04794907 0.02469846 0.00285659 0.00180667
 0.00180667 0.         0.         0.         0.         0.00602222
 0.01866889 0.03131556 0.02890667 0.01626    0.00361333 0.
 0.04557049 0.07085403 0.06844576 0.04155334 0.01626    0.08421225
 0.07069453 0.02947603]",0.0553168997011664,0.04519256824523259,4.093450577886314,3.3442500501472114,0.1505151175392713,"[0.0307912  0.07517232 0.06839731 0.04552898 0.02295253 0.00803927
 0.0804829  0.07900653 0.07006578 0.04682304 0.02146211 0.00357702
 0.         0.00632333 0.0804829  0.07929806 0.0676261  0.04422184
 0.01843553 0.00681669 0.00403983 0.00783468 0.01794708 0.03349311
 0.07511737 0.08987146 0.09948978 0.07522356 0.05856011 0.03846334
 0.0366874  0.04223989 0.04279593 0.04571984 0.05665572 0.05173725
 0.08789243 0.11383434 0.1232973  0.10490297 0.08840648 0.08094855
 0.08267406 0.08770479 0.08143261 0.0720971  0.06797379 0.05076201
 0.02682763 0.07537287 0.12008559 0.14089244 0.14988064 0.12898912
 0.112474   0.10941012 0.11308817 0.12047399 0.11129916 0.08496724
 0.05799263 0.02995715 0.01490424 0.00298085 0.         0.11337868
 0.14020632 0.14514242 0.15051512 0.13506959 0.12436854 0.11784005
 0.12138327 0.115979   0.10090862 0.07019055 0.0399696  0.01107172
 0.00298085 0.         0.         0.         0.05991505 0.08271853
 0.10060362 0.10370835 0.11849724 0.11760909 0.11204976 0.09925255
 0.08979879 0.07770768 0.06202889 0.03854222 0.01866889 0.00180667
 0.         0.         0.         0.         0.         0.02861614
 0.03800581 0.04694836 0.05889061 0.08411328 0.09733507 0.09622185
 0.08176484 0.06290989 0.04269624 0.02408889 0.01324889 0.00602222
 0.00180667 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.02682763 0.05365526
 0.0820275  0.0820275  0.06571987 0.03724539 0.01091502 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.0204401  0.04726773 0.07051835 0.07094418 0.04794907 0.02469846
 0.00285659 0.00180667 0.00180667 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.01149756 0.02938265 0.04369072 0.04411655
 0.02623146 0.01192339 0.00602222 0.01866889 0.03131556 0.02890667
 0.01626    0.00361333 0.         0.         0.         0.
 0.         0.         0.00255501 0.01149756 0.01686308 0.01728892
 0.00834637 0.00298085 0.01866889 0.04557049 0.07085403 0.06844576
 0.04155334 0.01626    0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.03638589 0.08421225 0.12535963 0.11637979 0.07069453 0.02947603
 0.00210778 0.         0.         0.         0.         0.
 0.         0.04019174 0.09540693 0.15613001 0.13956172 0.09287686
 0.03218246 0.00843111 0.         0.         0.         0.
 0.         0.02799459 0.0858589  0.15406955 0.14958661 0.11253688
 0.0574587  0.04054392 0.02231069 0.01149756 0.         0.
 0.01104323 0.06073364 0.12517166 0.13890624 0.12080712 0.08220334
 0.07115722 0.05032791 0.         0.00632333 0.04847156 0.10045148
 0.13890624 0.13413816 0.11382001]",0.044550655005819,0.045876230937470806,11.360417026483844,11.698438889055055,0.15613000887333042,"[0.01626    0.01987333 0.01626    0.00361333 0.         0.
 0.01580833 0.01029959 0.03533408 0.04542289 0.035293   0.01143628
 0.00149042 0.00478473 0.03206833 0.05525389 0.07693389 0.01660758
 0.03234388 0.05837519 0.06770181 0.05742387 0.0307912  0.01400999
 0.00803927 0.02890667 0.05841556 0.09274223 0.09908798 0.1023956
 0.04343521 0.05626832 0.06993691 0.07517232 0.06839731 0.04552898
 0.02295253 0.00803927 0.01626    0.03312222 0.05480222 0.07215869
 0.08350645 0.08742083 0.08274753 0.04599023 0.07026285 0.07665038
 0.0804829  0.07900653 0.07006578 0.04682304 0.02146211 0.00357702
 0.         0.00632333 0.02235636 0.04562256 0.06158825 0.06560169
 0.06329513 0.05127059 0.02267574 0.04413784 0.06841046 0.07511737
 0.0804829  0.07929806 0.0676261  0.04422184 0.01843553 0.00681669
 0.00403983 0.00783468 0.01794708 0.03349311 0.04111518 0.04070795
 0.03648831 0.02593338 0.01820446 0.0292336  0.04158283 0.07511737
 0.08987146 0.09948978 0.07522356 0.05856011 0.03846334 0.0366874
 0.04223989 0.04279593 0.04571984 0.05665572 0.05173725 0.03017879
 0.01124851 0.00357702 0.00357702 0.         0.01341382 0.024592
 0.03434363 0.04541535 0.08789243 0.11383434 0.1232973  0.10490297
 0.08840648 0.08094855 0.08267406 0.08770479 0.08143261 0.0720971
 0.06797379 0.05076201 0.02682763 0.0059617  0.         0.
 0.         0.         0.         0.01788509 0.03577018 0.05982988
 0.07537287 0.12008559 0.14089244 0.14988064 0.12898912 0.112474
 0.10941012 0.11308817 0.12047399 0.11129916 0.08496724 0.05799263
 0.02995715 0.01490424 0.00298085 0.         0.         0.
 0.         0.         0.         0.         0.01520233 0.04202996
 0.08546517 0.11337868 0.14020632 0.14514242 0.15051512 0.13506959
 0.12436854 0.11784005 0.12138327 0.115979   0.10090862 0.07019055
 0.0399696  0.01107172 0.00298085 0.         0.         0.
 0.         0.         0.         0.         0.         0.00625978
 0.02414487 0.05991505 0.08271853 0.10060362 0.10370835 0.11849724
 0.11760909 0.11204976 0.09925255 0.08979879 0.07770768 0.06202889
 0.03854222 0.01866889 0.00180667 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.00178851 0.01073105 0.02861614 0.03800581 0.04694836
 0.05889061 0.08411328 0.09733507 0.09622185 0.08176484 0.06290989
 0.04269624 0.02408889 0.01324889 0.00602222 0.00180667 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02682763 0.05365526 0.0820275  0.0820275
 0.06571987 0.03724539 0.01091502 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.0204401  0.04726773
 0.07051835 0.07094418 0.04794907 0.02469846 0.00285659 0.00180667
 0.00180667 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01149756 0.02938265 0.04369072 0.04411655 0.02623146 0.01192339
 0.00602222 0.01866889 0.03131556 0.02890667 0.01626    0.00361333
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.00255501 0.01149756 0.01686308 0.01728892
 0.00834637 0.00298085 0.01866889 0.04557049 0.07085403 0.06844576
 0.04155334 0.01626    0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.03638589 0.08421225 0.12535963
 0.11637979 0.07069453 0.02947603 0.00210778 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.04019174 0.09540693 0.15613001 0.13956172
 0.09287686 0.03218246 0.00843111 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.02799459 0.0858589  0.15406955 0.14958661 0.11253688 0.0574587
 0.04054392 0.02231069 0.01149756 0.00255501 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.01104323 0.06073364 0.12517166 0.13890624
 0.12080712 0.08220334 0.07115722 0.05032791 0.02822104 0.01149756
 0.         0.00149042 0.         0.         0.         0.
 0.         0.00632333 0.04847156 0.10045148 0.13890624 0.13413816
 0.11382001 0.09223737 0.06706604 0.03713568 0.01149756 0.00149042
 0.         0.         0.         0.         0.         0.00885267
 0.04568581 0.09751064 0.13274883 0.12698824 0.09394667 0.06639347
 0.04493119 0.02567756 0.00894254 0.00276793 0.         0.
 0.         0.         0.005691   0.03498975 0.07952135 0.11084791
 0.10046919 0.06264993 0.03439791 0.01788509 0.00894254 0.
 0.         0.00252933 0.01918194 0.05116389 0.07482001 0.06515282
 0.03321516 0.00638753]",0.034062550931830464,0.041216795972587636,16.009398937960317,19.371894107116187,0.15613000887333042,661.0803654927556,MCF10CS
1,A04_R04,"[0.13775913 0.09492447 0.15480085 0.14547608 0.12973149 0.11981582
 0.11907441 0.09906407 0.08918532 0.11168823 0.13648915 0.14912518
 0.15590911 0.15255739 0.14327296 0.13642691 0.12804495 0.11906641
 0.12432538 0.1251028  0.13094957 0.14352231 0.13945219 0.12740003
 0.11896452 0.13020134 0.12324765 0.10809231 0.08095733 0.05926452
 0.13179393 0.11785745 0.1135443  0.12114175 0.11417547 0.10342358
 0.09992659 0.1038374  0.10089506 0.09288236 0.0708026  0.04488786
 0.02636529 0.13869052 0.12259072 0.10511975 0.10593188 0.08893652
 0.08093679 0.07929217 0.07467126 0.07843638 0.09170173 0.07536473
 0.04853678 0.01851494 0.12735146 0.101525   0.09163389 0.07668753
 0.06901491 0.06509638 0.05298282 0.06569871 0.09621454 0.11277374
 0.04140067 0.13092041 0.11768281 0.07514471 0.0532517  0.05663138
 0.04845824 0.04350493 0.04463163 0.06738792 0.104918   0.1195214
 0.10452701 0.06305962 0.02518304 0.03645976 0.0334068  0.02359636
 0.02727282 0.06351941 0.10664635 0.10341677 0.0790054  0.04661493
 0.02018702 0.03930333 0.0456243  0.03341364 0.00165603 0.04846688
 0.10415283 0.07735589 0.06083481 0.04606008 0.06006093 0.06762785
 0.05724149 0.02450074 0.02509061 0.09828239 0.07749419 0.07661643
 0.08532029 0.07952856 0.06310913 0.03505365 0.02760596 0.07431647
 0.13441659 0.08711647 0.09988959 0.10795585 0.09488534 0.0703037
 0.0338258  0.01958009 0.0388139  0.07511919 0.02615586 0.01064589]",0.08481668638558747,0.03801006295638575,10.68690248458402,4.789267932504605,0.15590910879203349,"[0.0645225  0.04985988 0.0490279  0.06963864 0.07407584 0.07582905
 0.06382814 0.04035719 0.01461808 0.07853103 0.07613021 0.0654602
 0.06333084 0.0729284  0.07197153 0.06369312 0.04595025 0.02506547
 0.00885622 0.00975823 0.01228016 0.05534853 0.07900841 0.10181238
 0.10574273 0.09926495 0.08235299 0.07811462 0.0719583  0.06367817
 0.04120352 0.02248336 0.01036148 0.01649805 0.01739583 0.01439166
 0.04086824 0.05675835 0.0874244  0.11896371 0.14074795 0.13775913
 0.11842617 0.10264694 0.09492447 0.08989859 0.06764954 0.05009204
 0.04379451 0.04095482 0.02962131 0.01832318 0.0034613  0.05833104
 0.07176593 0.08897242 0.11841743 0.14874338 0.15480085 0.14547608
 0.12973149 0.11981582 0.11907441 0.09906407 0.08918532 0.08158255
 0.0768116  0.05489454 0.02908706 0.00556305 0.         0.04540273
 0.07093314 0.08241241 0.0964755  0.11168823 0.13648915 0.14912518
 0.15590911 0.15255739 0.14327296 0.13642691 0.12804495 0.11906641
 0.10924373 0.0918813  0.06510854 0.03617791 0.00864581 0.
 0.         0.04885279 0.07645323 0.10421224 0.12012458 0.12432538
 0.1251028  0.13094957 0.14352231 0.13945219 0.12740003 0.11896452
 0.13020134 0.12324765 0.10809231 0.08095733 0.05926452 0.0352649
 0.00690011 0.         0.         0.0494048  0.08031729 0.10752366
 0.12922389 0.13179393 0.11785745 0.1135443  0.12114175 0.11417547
 0.10342358 0.09992659 0.1038374  0.10089506 0.09288236 0.0708026
 0.04488786 0.02636529 0.00308582 0.         0.         0.
 0.07921328 0.09853359 0.12448045 0.13869052 0.12259072 0.10511975
 0.10593188 0.08893652 0.08093679 0.07929217 0.07467126 0.07843638
 0.09170173 0.07536473 0.04853678 0.01851494 0.         0.
 0.         0.         0.07176116 0.07783325 0.10307353 0.12965748
 0.12735146 0.101525   0.09163389 0.07668753 0.06901491 0.06509638
 0.05298282 0.06569871 0.09621454 0.11277374 0.08280133 0.04140067
 0.         0.         0.         0.         0.04195268 0.06541305
 0.07286517 0.10374978 0.13092041 0.11768281 0.07514471 0.0532517
 0.05663138 0.04845824 0.04350493 0.04463163 0.06738792 0.104918
 0.12294596 0.09250268 0.04286963 0.         0.         0.
 0.03367254 0.05713292 0.07286517 0.09332257 0.1195214  0.10452701
 0.06305962 0.02518304 0.03645976 0.0334068  0.02359636 0.02727282
 0.06351941 0.10664635 0.12710722 0.09719619 0.04483198 0.
 0.         0.         0.03229252 0.05713292 0.07286517 0.09006985
 0.10341677 0.0790054  0.04661493 0.02018702 0.03930333 0.0456243
 0.03341364 0.00165603 0.04846688 0.10415283 0.14320309 0.11615583
 0.05792236 0.         0.         0.04222868 0.06292901 0.0745212
 0.0800726  0.09264291 0.07735589 0.06083481 0.04606008 0.06006093
 0.06762785 0.05724149 0.02450074 0.02509061 0.09828239 0.15560556
 0.14423816 0.08074809 0.01505556 0.07120915 0.0745212  0.07609122
 0.08107665 0.07749419 0.07567661 0.07661643 0.08532029 0.07952856
 0.06310913 0.03505365 0.02760596 0.07431647 0.13441659 0.1405589
 0.10401317 0.04047404 0.01505556 0.0745212  0.0745212  0.07044765
 0.06780276 0.07653381 0.08711647 0.09988959 0.10795585 0.09488534
 0.0703037  0.0338258  0.01958009 0.0388139  0.07511919 0.11139402
 0.1155518  0.08202128 0.0683111  0.05492959 0.04233134 0.05194265
 0.06897322 0.09332627 0.10056573 0.08719895 0.05988374 0.02615586
 0.01064589 0.01273739 0.03358625 0.06575502 0.09187259 0.07445337
 0.03245987 0.01964485 0.02349825 0.04380732 0.07203901 0.084648
 0.06524074 0.03740583 0.01064589 0.00236575 0.00476144 0.01538663
 0.03497621 0.05852596 0.05449248 0.01545625 0.01895594 0.03643062
 0.05235183 0.0582499  0.04159555 0.01581519 0.0020351  0.00118288
 0.         0.         0.00165603 0.01159219 0.02334209 0.02168606
 0.03965038 0.03288799 0.01511991 0.00445899 0.00462874 0.00207003
 0.00207003 0.00165603 0.01990009 0.01689837 0.01908476 0.01449023
 0.0062101 ]",0.06473425916117957,0.041930986676471126,22.203850892284592,14.382328430029595,0.15590910879203349,"[0.04030073 0.04289805 0.02480511 0.00977091 0.00723032 0.02292042
 0.03554932 0.03787052 0.03217771 0.02030604 0.01202591 0.00138002
 0.02724041 0.05016362 0.07014821 0.06612424 0.04025977 0.02189543
 0.02880844 0.04976698 0.06634937 0.06740111 0.05053249 0.02858618
 0.01202591 0.00138002 0.         0.         0.04828106 0.05377188
 0.06693111 0.0788283  0.07334919 0.05047487 0.04100338 0.05365039
 0.0659486  0.07782457 0.07592923 0.05854573 0.03235358 0.01104018
 0.00138002 0.         0.         0.         0.04982205 0.06595063
 0.0704067  0.07537107 0.07853103 0.0645225  0.04985988 0.0490279
 0.06963864 0.07407584 0.07582905 0.06382814 0.04035719 0.01461808
 0.00195165 0.00276004 0.00138002 0.00138002 0.         0.
 0.02166327 0.03924556 0.05424593 0.06246015 0.0733488  0.07853103
 0.07613021 0.0654602  0.06333084 0.0729284  0.07197153 0.06369312
 0.04595025 0.02506547 0.00885622 0.00975823 0.01228016 0.01090736
 0.0028227  0.         0.         0.         0.00234198 0.00702593
 0.01931242 0.03397883 0.05534853 0.07900841 0.10181238 0.10574273
 0.09926495 0.08235299 0.07811462 0.0719583  0.06367817 0.04120352
 0.02248336 0.01036148 0.01649805 0.01739583 0.01439166 0.0028227
 0.         0.         0.         0.         0.         0.00828013
 0.02346038 0.04086824 0.05675835 0.0874244  0.11896371 0.14074795
 0.13775913 0.11842617 0.10264694 0.09492447 0.08989859 0.06764954
 0.05009204 0.04379451 0.04095482 0.02962131 0.01832318 0.0034613
 0.         0.         0.         0.         0.         0.
 0.         0.01324821 0.03670859 0.05833104 0.07176593 0.08897242
 0.11841743 0.14874338 0.15480085 0.14547608 0.12973149 0.11981582
 0.11907441 0.09906407 0.08918532 0.08158255 0.0768116  0.05489454
 0.02908706 0.00556305 0.         0.         0.         0.
 0.         0.         0.00207003 0.02194235 0.04540273 0.07093314
 0.08241241 0.0964755  0.11168823 0.13648915 0.14912518 0.15590911
 0.15255739 0.14327296 0.13642691 0.12804495 0.11906641 0.10924373
 0.0918813  0.06510854 0.03617791 0.00864581 0.         0.
 0.         0.         0.         0.         0.         0.00414007
 0.02401239 0.04885279 0.07645323 0.10421224 0.12012458 0.12432538
 0.1251028  0.13094957 0.14352231 0.13945219 0.12740003 0.11896452
 0.13020134 0.12324765 0.10809231 0.08095733 0.05926452 0.0352649
 0.00690011 0.         0.         0.         0.         0.
 0.         0.         0.00414007 0.0245644  0.0494048  0.08031729
 0.10752366 0.12922389 0.13179393 0.11785745 0.1135443  0.12114175
 0.11417547 0.10342358 0.09992659 0.1038374  0.10089506 0.09288236
 0.0708026  0.04488786 0.02636529 0.00308582 0.         0.
 0.         0.         0.         0.         0.         0.00207003
 0.02415039 0.04899079 0.07921328 0.09853359 0.12448045 0.13869052
 0.12259072 0.10511975 0.10593188 0.08893652 0.08093679 0.07929217
 0.07467126 0.07843638 0.09170173 0.07536473 0.04853678 0.01851494
 0.         0.         0.         0.         0.         0.
 0.         0.         0.00138002 0.02014832 0.04498873 0.07176116
 0.07783325 0.10307353 0.12965748 0.12735146 0.101525   0.09163389
 0.07668753 0.06901491 0.06509638 0.05298282 0.06569871 0.09621454
 0.11277374 0.08280133 0.04140067 0.         0.         0.
 0.         0.         0.         0.         0.         0.00138002
 0.0187683  0.04195268 0.06541305 0.07286517 0.10374978 0.13092041
 0.11768281 0.07514471 0.0532517  0.05663138 0.04845824 0.04350493
 0.04463163 0.06738792 0.104918   0.12294596 0.09250268 0.04286963
 0.         0.         0.         0.         0.         0.
 0.         0.         0.00138002 0.01048817 0.03367254 0.05713292
 0.07286517 0.09332257 0.1195214  0.10452701 0.06305962 0.02518304
 0.03645976 0.0334068  0.02359636 0.02727282 0.06351941 0.10664635
 0.12710722 0.09719619 0.04483198 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.00910815 0.03229252 0.05713292 0.07286517 0.09006985 0.10341677
 0.0790054  0.04661493 0.02018702 0.03930333 0.0456243  0.03341364
 0.00165603 0.04846688 0.10415283 0.14320309 0.11615583 0.05792236
 0.         0.         0.         0.         0.         0.
 0.         0.00414007 0.01738828 0.04222868 0.06292901 0.0745212
 0.0800726  0.09264291 0.07735589 0.06083481 0.04606008 0.06006093
 0.06762785 0.05724149 0.02450074 0.02509061 0.09828239 0.15560556
 0.14423816 0.08074809 0.01505556 0.00334568 0.         0.
 0.         0.         0.01064589 0.02168606 0.04084866 0.05740893
 0.07120915 0.0745212  0.07609122 0.08107665 0.07749419 0.07567661
 0.07661643 0.08532029 0.07952856 0.06310913 0.03505365 0.02760596
 0.07431647 0.13441659 0.1405589  0.10401317 0.04047404 0.01505556
 0.         0.         0.         0.04100638 0.06072098 0.06900111
 0.0745212  0.0745212  0.07044765 0.06780276 0.07653381 0.08711647
 0.09988959 0.10795585 0.09488534 0.0703037  0.0338258  0.01958009
 0.0388139  0.07511919 0.11139402 0.1155518  0.08202128 0.03838429
 0.00528998 0.         0.         0.04790649 0.06762109 0.07314118
 0.07245117 0.0683111  0.05492959 0.04233134 0.05194265 0.06897322
 0.09332627 0.10056573 0.08719895 0.05988374 0.02615586 0.01064589
 0.01273739 0.03358625 0.06575502 0.09187259 0.07445337 0.04231987
 0.00528998 0.         0.         0.05658091 0.06486105 0.05865095
 0.04623075 0.03245987 0.01964485 0.02349825 0.04380732 0.07203901
 0.084648   0.06524074 0.03740583 0.01064589 0.00236575 0.00476144
 0.01538663 0.03497621 0.05852596 0.05449248 0.03456428 0.00681156
 0.         0.         0.03339654 0.04167667 0.03546657 0.02139034
 0.01173019 0.01545625 0.01895594 0.03643062 0.05235183 0.0582499
 0.04159555 0.01581519 0.0020351  0.00118288 0.         0.
 0.00165603 0.01159219 0.01324821 0.01159219 0.00165603 0.
 0.01683627 0.0126962  0.00276004 0.00138002 0.01959632 0.01407623
 0.02334209 0.02168606 0.03965038 0.03288799 0.01511991 0.00445899
 0.00462874 0.00207003 0.00207003 0.00165603 0.00331205 0.00496808
 0.00331205 0.00165603 0.         0.00165603 0.         0.00165603
 0.01821629 0.0126962  0.01340593 0.01340593 0.03137658 0.03474643
 0.01990009 0.01689837 0.01908476 0.01449023 0.0062101  0.
 0.         0.         0.         0.         0.         0.00165603
 0.00993616 0.00165603 0.00138002 0.00469208 0.02787623 0.03124173
 0.02163986 0.02103119 0.02477323 0.0186303  0.00828013 0.
 0.         0.         0.         0.00165603 0.00165603 0.00138002
 0.01297221 0.0236477  0.02416776 0.01478267 0.01811197 0.02030556
 0.01656027 0.0062101  0.         0.         0.         0.00715627
 0.00579971 0.00274593 0.00371582 0.00568998 0.00414007 0.00207003
 0.         0.        ]",0.04410962585585221,0.04223662518032241,26.55399476522303,25.42644835855409,0.15590910879203349,946.1787936496386,MCF10CS
